Date,State,Sales Method,Product,Price per Unit,Units Sold
2020-05-23,Colorado,Online,Women's Athletic Footwear,63,13
2020-05-24,Colorado,In-store,Men's Apparel,75,43
2020-05-24,Colorado,Online,Men's Apparel,68,12
2020-05-24,Florida,In-store,Men's Apparel,65,78
2020-05-24,Florida,In-store,Men's Athletic Footwear,55,88
2020-05-24,Florida,In-store,Men's Street Footwear,65,108
2020-05-24,Florida,In-store,Women's Apparel,70,88
2020-05-24,Florida,In-store,Women's Athletic Footwear,55,78
2020-05-24,Florida,In-store,Women's Street Footwear,55,83
2020-05-24,Florida,Online,Men's Apparel,60,20
2020-05-24,Florida,Online,Men's Athletic Footwear,51,25
2020-05-24,Florida,Online,Men's Street Footwear,63,32
2020-05-24,Florida,Online,Women's Apparel,64,22
2020-05-24,Florida,Online,Women's Athletic Footwear,54,21
2020-05-24,Florida,Online,Women's Street Footwear,52,25
2020-05-25,Colorado,In-store,Women's Apparel,80,53
2020-05-25,Colorado,Online,Women's Apparel,75,14
2020-05-26,Colorado,In-store,Men's Street Footwear,40,45
2020-05-26,Colorado,Online,Men's Street Footwear,36,12
2020-05-27,Colorado,In-store,Men's Athletic Footwear,50,45
2020-05-27,Colorado,Online,Men's Athletic Footwear,48,13
2020-05-28,Colorado,In-store,Women's Street Footwear,50,45
2020-05-28,Colorado,Online,Women's Street Footwear,46,14
2020-05-29,Colorado,In-store,Women's Athletic Footwear,50,30
2020-05-29,Colorado,Online,Women's Athletic Footwear,49,8
2020-05-30,Washington,In-store,Men's Apparel,55,25
2020-05-30,Washington,Online,Men's Apparel,51,7
2020-05-31,Washington,In-store,Women's Apparel,50,50
2020-05-31,Washington,Online,Women's Apparel,46,13
2020-06-01,Washington,In-store,Men's Street Footwear,40,55
2020-06-01,Washington,Online,Men's Street Footwear,36,14
2020-06-02,Washington,In-store,Men's Athletic Footwear,50,45
2020-06-02,Washington,Online,Men's Athletic Footwear,47,13
2020-06-03,Washington,In-store,Women's Street Footwear,50,45
2020-06-03,Washington,Online,Women's Street Footwear,47,12
2020-06-04,Washington,In-store,Women's Athletic Footwear,50,30
2020-06-04,Washington,Online,Women's Athletic Footwear,48,9
2020-06-05,Washington,In-store,Men's Apparel,55,23
2020-06-05,Washington,Online,Men's Apparel,52,7
2020-06-06,Washington,In-store,Women's Apparel,50,43
2020-06-06,Washington,Online,Women's Apparel,46,12
2020-06-07,Washington,In-store,Men's Street Footwear,50,58
2020-06-07,Washington,Online,Men's Street Footwear,46,17
2020-06-08,Washington,In-store,Men's Athletic Footwear,60,43
2020-06-08,Washington,Online,Men's Athletic Footwear,58,12
2020-06-09,Washington,In-store,Women's Street Footwear,65,43
2020-06-09,Washington,Online,Women's Street Footwear,60,12
2020-06-10,Washington,In-store,Women's Athletic Footwear,65,33
2020-06-10,Washington,Online,Women's Athletic Footwear,64,9
2020-06-11,Washington,In-store,Men's Apparel,70,18
2020-06-11,Washington,Online,Men's Apparel,69,5
2020-06-12,Washington,In-store,Women's Apparel,65,38
2020-06-12,Washington,Online,Women's Apparel,62,11
2020-06-13,Washington,In-store,Men's Street Footwear,70,55
2020-06-13,Washington,Online,Men's Street Footwear,68,16
2020-06-14,Washington,In-store,Men's Athletic Footwear,75,35
2020-06-14,Washington,Online,Men's Athletic Footwear,71,9
2020-06-15,Washington,In-store,Women's Street Footwear,75,40
2020-06-15,Washington,Online,Women's Street Footwear,74,12
2020-06-16,Washington,In-store,Women's Athletic Footwear,60,30
2020-06-16,Washington,Online,Women's Athletic Footwear,55,9
2020-06-17,Washington,In-store,Men's Apparel,65,20
2020-06-17,Washington,Online,Men's Apparel,59,6
2020-06-18,Washington,In-store,Women's Apparel,80,35
2020-06-18,Washington,Online,Women's Apparel,78,9
2020-06-19,Washington,In-store,Men's Street Footwear,60,55
2020-06-19,Washington,Online,Men's Street Footwear,55,17
2020-06-20,Washington,In-store,Men's Athletic Footwear,65,40
2020-06-20,Washington,Online,Men's Athletic Footwear,60,11
2020-06-21,Washington,In-store,Women's Street Footwear,65,40
2020-06-21,Washington,Online,Women's Street Footwear,61,12
2020-06-22,Washington,In-store,Women's Athletic Footwear,60,30
2020-06-22,Washington,Online,Women's Athletic Footwear,59,9
2020-06-23,Washington,In-store,Men's Apparel,65,20
2020-06-23,Washington,Online,Men's Apparel,60,5
2020-06-24,Washington,In-store,Women's Apparel,80,50
2020-06-24,Washington,Online,Women's Apparel,75,13
2020-06-25,Washington,In-store,Men's Street Footwear,75,75
2020-06-25,Washington,Online,Men's Street Footwear,71,20
2020-06-26,Washington,In-store,Men's Athletic Footwear,80,63
2020-06-26,Washington,Online,Men's Athletic Footwear,74,19
2020-06-27,Washington,In-store,Women's Street Footwear,80,63
2020-06-27,Washington,Online,Women's Street Footwear,72,16
2020-06-28,Washington,In-store,Women's Athletic Footwear,80,50
2020-06-28,Washington,Online,Women's Athletic Footwear,75,13
2020-06-29,Washington,In-store,Men's Apparel,85,38
2020-06-29,Washington,Online,Men's Apparel,82,11
2020-06-30,Washington,In-store,Women's Apparel,100,68
2020-06-30,Washington,Online,Women's Apparel,98,18
2020-07-01,Washington,In-store,Men's Street Footwear,80,83
2020-07-01,Washington,Online,Men's Street Footwear,73,24
2020-07-02,Washington,In-store,Men's Athletic Footwear,85,68
2020-07-02,Washington,Online,Men's Athletic Footwear,82,18
2020-07-03,Washington,In-store,Women's Street Footwear,85,63
2020-07-03,Washington,Online,Women's Street Footwear,78,18
2020-07-04,Washington,In-store,Women's Athletic Footwear,80,53
2020-07-04,Washington,Online,Women's Athletic Footwear,78,14
2020-07-05,Washington,In-store,Men's Apparel,85,58
2020-07-05,Washington,Online,Men's Apparel,77,14
2020-07-06,Washington,In-store,Women's Apparel,100,58
2020-07-06,Washington,Online,Women's Apparel,95,16
2020-07-07,Washington,In-store,Men's Street Footwear,85,78
2020-07-07,Washington,Online,Men's Street Footwear,80,22
2020-07-08,Washington,In-store,Men's Athletic Footwear,80,75
2020-07-08,Washington,Online,Men's Athletic Footwear,77,21
2020-07-09,Washington,In-store,Women's Street Footwear,75,63
2020-07-09,Washington,Online,Women's Street Footwear,73,16
2020-07-10,Washington,In-store,Women's Athletic Footwear,75,58
2020-07-10,Washington,Online,Women's Athletic Footwear,74,16
2020-07-11,Washington,In-store,Men's Apparel,75,58
2020-07-11,Washington,Online,Men's Apparel,71,16
2020-07-12,Washington,In-store,Women's Apparel,80,40
2020-07-12,Washington,Online,Women's Apparel,76,11
2020-07-13,Washington,In-store,Men's Street Footwear,70,60
2020-07-13,Washington,Online,Men's Street Footwear,64,16
2020-07-14,Washington,In-store,Men's Athletic Footwear,75,60
2020-07-14,Washington,Online,Men's Athletic Footwear,71,17
2020-07-15,Washington,In-store,Women's Street Footwear,70,45
2020-07-15,Washington,Online,Women's Street Footwear,63,14
2020-07-16,Washington,In-store,Women's Athletic Footwear,70,40
2020-07-16,Washington,Online,Women's Athletic Footwear,67,11
2020-07-17,Washington,In-store,Men's Apparel,80,43
2020-07-17,Washington,Online,Men's Apparel,72,11
2020-07-18,New York,Online,Women's Apparel,68,29
2020-07-18,New York,Outlet,Women's Apparel,118,134
2020-07-18,Washington,In-store,Women's Apparel,65,45
2020-07-18,Washington,Online,Women's Apparel,62,11
2020-07-19,New York,Online,Men's Street Footwear,24,23
2020-07-19,New York,Outlet,Men's Street Footwear,45,117
2020-07-19,Washington,In-store,Men's Street Footwear,60,55
2020-07-19,Washington,Online,Men's Street Footwear,58,15
2020-07-20,New York,Online,Men's Athletic Footwear,34,23
2020-07-20,New York,Outlet,Men's Athletic Footwear,61,117
2020-07-20,Washington,In-store,Men's Athletic Footwear,65,55
2020-07-20,Washington,Online,Men's Athletic Footwear,64,14
2020-07-21,New York,Online,Women's Street Footwear,33,21
2020-07-21,New York,Outlet,Women's Street Footwear,62,94
2020-07-21,Washington,In-store,Women's Street Footwear,60,38
2020-07-21,Washington,Online,Women's Street Footwear,56,11
2020-07-22,New York,Online,Women's Athletic Footwear,34,18
2020-07-22,New York,Outlet,Women's Athletic Footwear,62,91
2020-07-22,Washington,In-store,Women's Athletic Footwear,60,35
2020-07-22,Washington,Online,Women's Athletic Footwear,58,10
2020-07-23,Texas,Online,Men's Apparel,36,15
2020-07-23,Texas,Outlet,Men's Apparel,66,73
2020-07-23,Washington,In-store,Men's Apparel,70,33
2020-07-23,Washington,Online,Men's Apparel,69,9
2020-07-24,Texas,Online,Women's Apparel,34,20
2020-07-24,Texas,Outlet,Women's Apparel,60,92
2020-07-24,Washington,In-store,Women's Apparel,75,38
2020-07-24,Washington,Online,Women's Apparel,71,10
2020-07-25,Texas,Online,Men's Street Footwear,23,21
2020-07-25,Texas,Outlet,Men's Street Footwear,45,111
2020-07-25,Washington,In-store,Men's Street Footwear,60,60
2020-07-25,Washington,Online,Men's Street Footwear,54,16
2020-07-26,Texas,Online,Men's Athletic Footwear,33,26
2020-07-26,Texas,Outlet,Men's Athletic Footwear,58,114
2020-07-26,Washington,In-store,Men's Athletic Footwear,65,63
2020-07-26,Washington,Online,Men's Athletic Footwear,60,19
2020-07-27,Texas,Online,Women's Street Footwear,32,18
2020-07-27,Texas,Outlet,Women's Street Footwear,62,92
2020-07-27,Washington,In-store,Women's Street Footwear,60,48
2020-07-27,Washington,Online,Women's Street Footwear,54,12
2020-07-28,Texas,Online,Women's Athletic Footwear,34,18
2020-07-28,Texas,Outlet,Women's Athletic Footwear,61,84
2020-07-28,Washington,In-store,Women's Athletic Footwear,70,45
2020-07-28,Washington,Online,Women's Athletic Footwear,69,12
2020-07-29,Texas,Online,Men's Apparel,38,13
2020-07-29,Texas,Outlet,Men's Apparel,68,66
2020-07-29,Washington,In-store,Men's Apparel,90,43
2020-07-29,Washington,Online,Men's Apparel,85,12
2020-07-30,Texas,Online,Women's Apparel,34,20
2020-07-30,Texas,Outlet,Women's Apparel,61,93
2020-07-30,Washington,In-store,Women's Apparel,95,55
2020-07-30,Washington,Online,Women's Apparel,88,14
2020-07-31,Texas,Online,Men's Street Footwear,29,25
2020-07-31,Texas,Outlet,Men's Street Footwear,50,119
2020-07-31,Washington,In-store,Men's Street Footwear,80,75
2020-07-31,Washington,Online,Men's Street Footwear,78,19
2020-08-01,Texas,Online,Men's Athletic Footwear,39,24
2020-08-01,Texas,Outlet,Men's Athletic Footwear,70,114
2020-08-01,Washington,In-store,Men's Athletic Footwear,85,75
2020-08-01,Washington,Online,Men's Athletic Footwear,77,20
2020-08-02,Texas,Online,Women's Street Footwear,32,18
2020-08-02,Texas,Outlet,Women's Street Footwear,58,92
2020-08-02,Washington,In-store,Women's Street Footwear,80,55
2020-08-02,Washington,Online,Women's Street Footwear,73,14
2020-08-03,Texas,Online,Women's Athletic Footwear,37,17
2020-08-03,Texas,Outlet,Women's Athletic Footwear,70,80
2020-08-03,Washington,In-store,Women's Athletic Footwear,80,55
2020-08-03,Washington,Online,Women's Athletic Footwear,76,14
2020-08-04,Texas,Online,Men's Apparel,41,13
2020-08-04,Texas,Outlet,Men's Apparel,80,66
2020-08-04,Washington,In-store,Men's Apparel,90,48
2020-08-04,Washington,Online,Men's Apparel,82,13
2020-08-05,Texas,Online,Women's Apparel,39,19
2020-08-05,Texas,Outlet,Women's Apparel,69,88
2020-08-05,Washington,In-store,Women's Apparel,95,58
2020-08-05,Washington,Online,Women's Apparel,86,15
2020-08-06,Texas,Online,Men's Street Footwear,27,23
2020-08-06,Texas,Outlet,Men's Street Footwear,53,121
2020-08-06,Washington,In-store,Men's Street Footwear,45,105
2020-08-06,Washington,Online,Men's Street Footwear,44,27
2020-08-07,Texas,Online,Men's Athletic Footwear,38,23
2020-08-07,Texas,Outlet,Men's Athletic Footwear,69,121
2020-08-07,Washington,In-store,Men's Athletic Footwear,45,85
2020-08-07,Washington,Online,Men's Athletic Footwear,41,22
2020-08-08,Texas,Online,Women's Street Footwear,34,20
2020-08-08,Texas,Outlet,Women's Street Footwear,59,96
2020-08-08,Washington,In-store,Women's Street Footwear,35,85
2020-08-08,Washington,Online,Women's Street Footwear,34,23
2020-08-09,Texas,Online,Women's Athletic Footwear,36,16
2020-08-09,Texas,Outlet,Women's Athletic Footwear,68,84
2020-08-09,Washington,In-store,Women's Athletic Footwear,40,70
2020-08-09,Washington,Online,Women's Athletic Footwear,38,18
2020-08-10,Florida,In-store,Men's Apparel,55,75
2020-08-10,Florida,Online,Men's Apparel,50,20
2020-08-10,Texas,Online,Men's Apparel,42,15
2020-08-10,Texas,Outlet,Men's Apparel,79,71
2020-08-11,Florida,In-store,Women's Apparel,45,85
2020-08-11,Florida,Online,Women's Apparel,41,25
2020-08-11,Texas,Online,Women's Apparel,39,23
2020-08-11,Texas,Outlet,Women's Apparel,67,107
2020-08-12,Florida,In-store,Men's Street Footwear,45,110
2020-08-12,Florida,Online,Men's Street Footwear,43,32
2020-08-12,Texas,Online,Men's Street Footwear,29,27
2020-08-12,Texas,Outlet,Men's Street Footwear,54,125
2020-08-13,Florida,In-store,Men's Athletic Footwear,45,75
2020-08-13,Florida,Online,Men's Athletic Footwear,43,20
2020-08-13,Texas,Online,Men's Athletic Footwear,38,26
2020-08-13,Texas,Outlet,Men's Athletic Footwear,70,122
2020-08-14,Florida,In-store,Women's Street Footwear,35,80
2020-08-14,Florida,Online,Women's Street Footwear,32,24
2020-08-14,Texas,Online,Women's Street Footwear,33,23
2020-08-14,Texas,Outlet,Women's Street Footwear,58,102
2020-08-15,Florida,In-store,Women's Athletic Footwear,40,68
2020-08-15,Florida,Online,Women's Athletic Footwear,38,17
2020-08-15,Texas,Online,Women's Athletic Footwear,39,19
2020-08-15,Texas,Outlet,Women's Athletic Footwear,71,95
2020-08-16,Florida,In-store,Men's Apparel,55,75
2020-08-16,Florida,Online,Men's Apparel,53,22
2020-08-16,Texas,Online,Men's Apparel,42,17
2020-08-16,Texas,Outlet,Men's Apparel,80,78
2020-08-17,Florida,In-store,Women's Apparel,45,85
2020-08-17,Florida,Online,Women's Apparel,41,22
2020-08-17,Texas,Online,Women's Apparel,37,28
2020-08-17,Texas,Outlet,Women's Apparel,72,125
2020-08-18,Florida,In-store,Men's Street Footwear,45,107
2020-08-18,Florida,Online,Men's Street Footwear,41,27
2020-08-18,Texas,Online,Men's Street Footwear,39,24
2020-08-18,Texas,Outlet,Men's Street Footwear,68,125
2020-08-19,Florida,In-store,Men's Athletic Footwear,45,75
2020-08-19,Florida,Online,Men's Athletic Footwear,42,23
2020-08-19,Texas,Online,Men's Athletic Footwear,42,24
2020-08-19,Texas,Outlet,Men's Athletic Footwear,78,127
2020-08-20,Florida,In-store,Women's Street Footwear,35,78
2020-08-20,Florida,Online,Women's Street Footwear,32,22
2020-08-20,Texas,Online,Women's Street Footwear,37,23
2020-08-20,Texas,Outlet,Women's Street Footwear,67,106
2020-08-21,Florida,In-store,Women's Athletic Footwear,40,63
2020-08-21,Florida,Online,Women's Athletic Footwear,36,18
2020-08-21,Texas,Online,Women's Athletic Footwear,38,20
2020-08-21,Texas,Outlet,Women's Athletic Footwear,66,101
2020-08-22,Florida,In-store,Men's Apparel,55,68
2020-08-22,Florida,Online,Men's Apparel,53,18
2020-08-22,Texas,Online,Men's Apparel,41,17
2020-08-22,Texas,Outlet,Men's Apparel,74,87
2020-08-23,Florida,In-store,Women's Apparel,45,78
2020-08-23,Florida,Online,Women's Apparel,42,23
2020-08-23,Texas,Online,Women's Apparel,47,25
2020-08-23,Texas,Outlet,Women's Apparel,88,135
2020-08-24,Texas,Online,Men's Street Footwear,37,24
2020-08-24,Texas,Outlet,Men's Street Footwear,69,125
2020-08-25,Texas,Online,Men's Athletic Footwear,42,24
2020-08-25,Texas,Outlet,Men's Athletic Footwear,77,124
2020-08-26,Texas,Online,Women's Street Footwear,37,32
2020-08-26,Texas,Outlet,Women's Street Footwear,69,147
2020-08-27,Texas,Online,Women's Athletic Footwear,36,21
2020-08-27,Texas,Outlet,Women's Athletic Footwear,68,92
2020-08-28,Texas,Online,Men's Apparel,41,20
2020-08-28,Texas,Outlet,Men's Apparel,78,92
2020-08-29,Texas,Online,Women's Apparel,47,29
2020-08-29,Texas,Outlet,Women's Apparel,86,128
2020-08-30,Texas,Online,Men's Street Footwear,37,27
2020-08-30,Texas,Outlet,Men's Street Footwear,67,124
2020-08-31,Texas,Online,Men's Athletic Footwear,41,26
2020-08-31,Texas,Outlet,Men's Athletic Footwear,78,124
2020-09-01,Texas,Online,Women's Street Footwear,39,30
2020-09-01,Texas,Outlet,Women's Street Footwear,69,147
2020-09-02,Texas,Online,Women's Athletic Footwear,38,19
2020-09-02,Texas,Outlet,Women's Athletic Footwear,70,87
2020-09-03,Texas,Online,Men's Apparel,41,17
2020-09-03,Texas,Outlet,Men's Apparel,80,88
2020-09-04,Texas,Online,Women's Apparel,46,23
2020-09-04,Texas,Outlet,Women's Apparel,89,117
2020-09-05,Texas,Online,Men's Street Footwear,44,26
2020-09-05,Texas,Outlet,Men's Street Footwear,78,111
2020-09-06,Texas,Online,Men's Athletic Footwear,41,21
2020-09-06,Texas,Outlet,Men's Athletic Footwear,77,111
2020-09-07,Florida,In-store,Women's Street Footwear,50,80
2020-09-07,Florida,Online,Women's Street Footwear,49,21
2020-09-07,Texas,Online,Women's Street Footwear,46,23
2020-09-07,Texas,Outlet,Women's Street Footwear,86,122
2020-09-08,Florida,In-store,Women's Athletic Footwear,50,78
2020-09-08,Florida,Online,Women's Athletic Footwear,47,22
2020-09-08,Texas,Online,Women's Athletic Footwear,47,18
2020-09-08,Texas,Outlet,Women's Athletic Footwear,87,83
2020-09-09,Florida,In-store,Men's Apparel,65,78
2020-09-09,Florida,Online,Men's Apparel,62,23
2020-09-09,Texas,Online,Men's Apparel,44,18
2020-09-09,Texas,Outlet,Men's Apparel,81,84
2020-09-10,Florida,In-store,Women's Apparel,70,93
2020-09-10,Florida,Online,Women's Apparel,63,26
2020-09-10,Texas,Online,Women's Apparel,50,21
2020-09-10,Texas,Outlet,Women's Apparel,97,115
2020-09-11,Florida,In-store,Men's Street Footwear,65,115
2020-09-11,Florida,Online,Men's Street Footwear,60,30
2020-09-11,Texas,Online,Men's Street Footwear,44,24
2020-09-11,Texas,Outlet,Men's Street Footwear,76,107
2020-09-12,Florida,In-store,Men's Athletic Footwear,60,90
2020-09-12,Florida,Online,Men's Athletic Footwear,57,23
2020-09-12,Texas,Online,Men's Athletic Footwear,43,22
2020-09-12,Texas,Outlet,Men's Athletic Footwear,74,105
2020-09-13,Florida,In-store,Women's Street Footwear,55,83
2020-09-13,Florida,Online,Women's Street Footwear,50,22
2020-09-13,Texas,Online,Women's Street Footwear,48,19
2020-09-13,Texas,Outlet,Women's Street Footwear,89,101
2020-09-14,Florida,In-store,Women's Athletic Footwear,55,78
2020-09-14,Florida,Online,Women's Athletic Footwear,53,23
2020-09-14,Texas,Online,Women's Athletic Footwear,45,17
2020-09-14,Texas,Outlet,Women's Athletic Footwear,86,80
2020-09-15,Florida,In-store,Men's Apparel,65,80
2020-09-15,Florida,Online,Men's Apparel,61,21
2020-09-15,Texas,Online,Men's Apparel,42,15
2020-09-15,Texas,Outlet,Men's Apparel,80,76
2020-09-16,Florida,In-store,Women's Apparel,70,98
2020-09-16,Florida,Online,Women's Apparel,67,24
2020-09-16,Texas,Online,Women's Apparel,53,21
2020-09-16,Texas,Outlet,Women's Apparel,98,98
2020-09-17,Florida,In-store,Men's Street Footwear,65,113
2020-09-17,Florida,Online,Men's Street Footwear,60,30
2020-09-18,Florida,In-store,Men's Athletic Footwear,60,90
2020-09-18,Florida,Online,Men's Athletic Footwear,55,25
2020-09-19,Florida,In-store,Women's Street Footwear,55,83
2020-09-19,Florida,Online,Women's Street Footwear,53,23
2020-09-20,Florida,In-store,Women's Athletic Footwear,45,78
2020-09-20,Florida,Online,Women's Athletic Footwear,44,23
2020-09-21,Florida,In-store,Men's Apparel,55,75
2020-09-21,Florida,Online,Men's Apparel,52,23
2020-09-22,Florida,In-store,Women's Apparel,60,93
2020-09-22,Florida,Online,Women's Apparel,56,28
2020-09-23,Florida,In-store,Men's Street Footwear,55,105
2020-09-23,Florida,Online,Men's Street Footwear,53,28
2020-09-24,Florida,In-store,Men's Athletic Footwear,50,85
2020-09-24,Florida,Online,Men's Athletic Footwear,46,26
