Year,Month,State,Product,Sales Method,Price per Unit,Units Sold
2021,Aug,Alabama,Men's Athletic Footwear,Outlet,205,341
2021,Aug,Alabama,Men's Street Footwear,Online,123,92
2021,Aug,Alabama,Men's Street Footwear,Outlet,221,443
2021,Aug,Alabama,Women's Apparel,Online,162,72
2021,Aug,Alabama,Women's Apparel,Outlet,297,347
2021,Aug,Alabama,Women's Athletic Footwear,Online,117,46
2021,Aug,Alabama,Women's Athletic Footwear,Outlet,213,213
2021,Aug,Alabama,Women's Street Footwear,Online,88,54
2021,Aug,Alabama,Women's Street Footwear,Outlet,163,256
2021,Aug,Arizona,Men's Apparel,Online,124,52
2021,Aug,Arizona,Men's Apparel,Outlet,45,14
2021,Aug,Arizona,Men's Athletic Footwear,Online,117,74
2021,Aug,Arizona,Men's Athletic Footwear,Outlet,46,19
2021,Aug,Arizona,Men's Street Footwear,Online,105,79
2021,Aug,Arizona,Men's Street Footwear,Outlet,41,19
2021,Aug,Arizona,Women's Apparel,Online,135,47
2021,Aug,Arizona,Women's Apparel,Outlet,48,13
2021,Aug,Arizona,Women's Athletic Footwear,Online,107,51
2021,Aug,Arizona,Women's Athletic Footwear,Outlet,43,12
2021,Aug,Arizona,Women's Street Footwear,Online,109,56
2021,Aug,Arizona,Women's Street Footwear,Outlet,37,15
2021,Aug,Arkansas,Men's Apparel,Online,98,49
2021,Aug,Arkansas,Men's Apparel,Outlet,40,11
2021,Aug,Arkansas,Men's Athletic Footwear,Online,105,68
2021,Aug,Arkansas,Men's Athletic Footwear,Outlet,42,16
2021,Aug,Arkansas,Men's Street Footwear,Online,115,96
2021,Aug,Arkansas,Men's Street Footwear,Outlet,43,23
2021,Aug,Arkansas,Women's Apparel,Online,105,69
2021,Aug,Arkansas,Women's Apparel,Outlet,40,19
2021,Aug,Arkansas,Women's Athletic Footwear,Online,79,50
2021,Aug,Arkansas,Women's Athletic Footwear,Outlet,29,13
2021,Aug,Arkansas,Women's Street Footwear,Online,97,58
2021,Aug,Arkansas,Women's Street Footwear,Outlet,40,14
2021,Aug,Connecticut,Men's Apparel,In-store,55,20
2021,Aug,Connecticut,Men's Apparel,Online,51,5
2021,Aug,Connecticut,Men's Apparel,Outlet,43,6
2021,Aug,Connecticut,Men's Athletic Footwear,In-store,50,40
2021,Aug,Connecticut,Men's Athletic Footwear,Online,48,11
2021,Aug,Connecticut,Men's Athletic Footwear,Outlet,34,13
2021,Aug,Connecticut,Men's Street Footwear,In-store,55,63
2021,Aug,Connecticut,Men's Street Footwear,Online,51,16
2021,Aug,Connecticut,Men's Street Footwear,Outlet,40,19
2021,Aug,Connecticut,Women's Apparel,In-store,60,38
2021,Aug,Connecticut,Women's Apparel,Online,55,11
2021,Aug,Connecticut,Women's Apparel,Outlet,44,12
2021,Aug,Connecticut,Women's Athletic Footwear,In-store,45,23
2021,Aug,Connecticut,Women's Athletic Footwear,Online,41,7
2021,Aug,Connecticut,Women's Athletic Footwear,Outlet,32,7
2021,Aug,Connecticut,Women's Street Footwear,In-store,45,33
2021,Aug,Connecticut,Women's Street Footwear,Online,41,9
2021,Aug,Connecticut,Women's Street Footwear,Outlet,36,11
2021,Aug,Delaware,Men's Apparel,In-store,55,23
2021,Aug,Delaware,Men's Apparel,Online,50,6
2021,Aug,Delaware,Men's Athletic Footwear,In-store,50,43
2021,Aug,Delaware,Men's Athletic Footwear,Online,47,13
2021,Aug,Delaware,Men's Street Footwear,In-store,55,65
2021,Aug,Delaware,Men's Street Footwear,Online,50,16
2021,Aug,Delaware,Women's Apparel,In-store,60,40
2021,Aug,Delaware,Women's Apparel,Online,59,12
2021,Aug,Delaware,Women's Athletic Footwear,In-store,45,25
2021,Aug,Delaware,Women's Athletic Footwear,Online,41,6
2021,Aug,Delaware,Women's Street Footwear,In-store,45,35
2021,Aug,Delaware,Women's Street Footwear,Online,42,11
2021,Aug,Florida,Men's Apparel,In-store,80,48
2021,Aug,Florida,Men's Apparel,Online,74,14
2021,Aug,Florida,Men's Apparel,Outlet,63,17
2021,Aug,Florida,Men's Athletic Footwear,In-store,85,83
2021,Aug,Florida,Men's Athletic Footwear,Online,77,21
2021,Aug,Florida,Men's Athletic Footwear,Outlet,60,27
2021,Aug,Florida,Men's Street Footwear,In-store,95,85
2021,Aug,Florida,Men's Street Footwear,Online,87,21
2021,Aug,Florida,Men's Street Footwear,Outlet,68,26
2021,Aug,Florida,Women's Apparel,In-store,85,30
2021,Aug,Florida,Women's Apparel,Online,81,9
2021,Aug,Florida,Women's Apparel,Outlet,60,10
2021,Aug,Florida,Women's Athletic Footwear,In-store,80,48
2021,Aug,Florida,Women's Athletic Footwear,Online,77,14
2021,Aug,Florida,Women's Athletic Footwear,Outlet,64,15
2021,Aug,Florida,Women's Street Footwear,In-store,80,70
2021,Aug,Florida,Women's Street Footwear,Online,78,19
2021,Aug,Florida,Women's Street Footwear,Outlet,62,23
2021,Aug,Georgia,Men's Apparel,Online,125,58
2021,Aug,Georgia,Men's Apparel,Outlet,51,14
2021,Aug,Georgia,Men's Athletic Footwear,Online,118,81
2021,Aug,Georgia,Men's Athletic Footwear,Outlet,44,20
2021,Aug,Georgia,Men's Street Footwear,Online,108,86
2021,Aug,Georgia,Men's Street Footwear,Outlet,39,21
2021,Aug,Georgia,Women's Apparel,Online,138,55
2021,Aug,Georgia,Women's Apparel,Outlet,50,13
2021,Aug,Georgia,Women's Athletic Footwear,Online,108,56
2021,Aug,Georgia,Women's Athletic Footwear,Outlet,42,15
2021,Aug,Georgia,Women's Street Footwear,Online,109,65
2021,Aug,Georgia,Women's Street Footwear,Outlet,42,15
2021,Aug,Idaho,Men's Apparel,Online,107,61
2021,Aug,Idaho,Men's Apparel,Outlet,39,17
2021,Aug,Idaho,Men's Athletic Footwear,Online,108,95
2021,Aug,Idaho,Men's Athletic Footwear,Outlet,37,26
2021,Aug,Idaho,Men's Street Footwear,Online,96,96
2021,Aug,Idaho,Men's Street Footwear,Outlet,38,23
2021,Aug,Idaho,Women's Apparel,Online,114,93
2021,Aug,Idaho,Women's Apparel,Outlet,44,24
2021,Aug,Idaho,Women's Athletic Footwear,Online,98,60
2021,Aug,Idaho,Women's Athletic Footwear,Outlet,33,16
2021,Aug,Idaho,Women's Street Footwear,Online,96,118
2021,Aug,Idaho,Women's Street Footwear,Outlet,39,31
2021,Aug,Illinois,Men's Apparel,Online,115,10
2021,Aug,Illinois,Men's Apparel,Outlet,120,35
2021,Aug,Illinois,Men's Athletic Footwear,Online,74,28
2021,Aug,Illinois,Men's Athletic Footwear,Outlet,80,103
2021,Aug,Illinois,Men's Street Footwear,Online,77,34
2021,Aug,Illinois,Men's Street Footwear,Outlet,80,123
2021,Aug,Illinois,Women's Apparel,Online,125,15
2021,Aug,Illinois,Women's Apparel,Outlet,130,55
2021,Aug,Illinois,Women's Athletic Footwear,Online,129,25
2021,Aug,Illinois,Women's Athletic Footwear,Outlet,135,91
2021,Aug,Illinois,Women's Street Footwear,Online,121,29
2021,Aug,Illinois,Women's Street Footwear,Outlet,130,98
2021,Aug,Indiana,Men's Apparel,In-store,50,18
2021,Aug,Indiana,Men's Apparel,Online,47,5
2021,Aug,Indiana,Men's Athletic Footwear,In-store,45,30
2021,Aug,Indiana,Men's Athletic Footwear,Online,41,9
2021,Aug,Indiana,Men's Street Footwear,In-store,50,53
2021,Aug,Indiana,Men's Street Footwear,Online,47,15
2021,Aug,Indiana,Women's Apparel,In-store,55,35
2021,Aug,Indiana,Women's Apparel,Online,54,9
2021,Aug,Indiana,Women's Athletic Footwear,In-store,40,20
2021,Aug,Indiana,Women's Athletic Footwear,Online,38,6
2021,Aug,Indiana,Women's Street Footwear,In-store,40,23
2021,Aug,Indiana,Women's Street Footwear,Online,37,6
2021,Aug,Iowa,Men's Apparel,In-store,50,18
2021,Aug,Iowa,Men's Apparel,Online,48,5
2021,Aug,Iowa,Men's Athletic Footwear,In-store,45,30
2021,Aug,Iowa,Men's Athletic Footwear,Online,42,8
2021,Aug,Iowa,Men's Street Footwear,In-store,50,53
2021,Aug,Iowa,Men's Street Footwear,Online,49,13
2021,Aug,Iowa,Women's Apparel,In-store,55,35
2021,Aug,Iowa,Women's Apparel,Online,53,10
2021,Aug,Iowa,Women's Athletic Footwear,In-store,40,20
2021,Aug,Iowa,Women's Athletic Footwear,Online,37,5
2021,Aug,Iowa,Women's Street Footwear,In-store,40,23
2021,Aug,Iowa,Women's Street Footwear,Online,39,6
2021,Aug,Kansas,Men's Apparel,Online,97,35
2021,Aug,Kansas,Men's Athletic Footwear,Online,106,54
2021,Aug,Kansas,Men's Street Footwear,Online,116,84
2021,Aug,Kansas,Women's Apparel,Online,107,56
2021,Aug,Kansas,Women's Athletic Footwear,Online,77,39
2021,Aug,Kansas,Women's Street Footwear,Online,97,45
2021,Aug,Kentucky,Men's Apparel,Online,99,30
2021,Aug,Kentucky,Men's Athletic Footwear,Online,86,44
2021,Aug,Kentucky,Men's Street Footwear,Online,96,75
2021,Aug,Kentucky,Women's Apparel,Online,106,52
2021,Aug,Kentucky,Women's Athletic Footwear,Online,78,33
2021,Aug,Kentucky,Women's Street Footwear,Online,76,36
2021,Aug,Louisiana,Men's Apparel,Online,129,62
2021,Aug,Louisiana,Men's Apparel,Outlet,47,15
2021,Aug,Louisiana,Men's Athletic Footwear,Online,162,107
2021,Aug,Louisiana,Men's Athletic Footwear,Outlet,57,26
2021,Aug,Louisiana,Men's Street Footwear,Online,181,111
2021,Aug,Louisiana,Men's Street Footwear,Outlet,73,26
2021,Aug,Louisiana,Women's Apparel,Online,133,39
2021,Aug,Louisiana,Women's Apparel,Outlet,46,10
2021,Aug,Louisiana,Women's Athletic Footwear,Online,149,61
2021,Aug,Louisiana,Women's Athletic Footwear,Outlet,55,14
2021,Aug,Louisiana,Women's Street Footwear,Online,145,89
2021,Aug,Louisiana,Women's Street Footwear,Outlet,50,22
2021,Aug,Maryland,Men's Apparel,In-store,50,13
2021,Aug,Maryland,Men's Apparel,Online,47,4
2021,Aug,Maryland,Men's Athletic Footwear,In-store,45,28
2021,Aug,Maryland,Men's Athletic Footwear,Online,41,8
2021,Aug,Maryland,Men's Street Footwear,In-store,50,50
2021,Aug,Maryland,Men's Street Footwear,Online,48,14
2021,Aug,Maryland,Women's Apparel,In-store,55,30
2021,Aug,Maryland,Women's Apparel,Online,53,8
2021,Aug,Maryland,Women's Athletic Footwear,In-store,40,15
2021,Aug,Maryland,Women's Athletic Footwear,Online,37,4
2021,Aug,Maryland,Women's Street Footwear,In-store,40,20
2021,Aug,Maryland,Women's Street Footwear,Online,39,6
2021,Aug,Massachusetts,Men's Apparel,In-store,55,15
2021,Aug,Massachusetts,Men's Apparel,Online,50,4
2021,Aug,Massachusetts,Men's Apparel,Outlet,40,5
2021,Aug,Massachusetts,Men's Athletic Footwear,In-store,50,35
2021,Aug,Massachusetts,Men's Athletic Footwear,Online,47,9
2021,Aug,Massachusetts,Men's Athletic Footwear,Outlet,33,11
2021,Aug,Massachusetts,Men's Street Footwear,In-store,55,58
2021,Aug,Massachusetts,Men's Street Footwear,Online,50,16
2021,Aug,Massachusetts,Men's Street Footwear,Outlet,40,20
2021,Aug,Massachusetts,Women's Apparel,In-store,60,33
2021,Aug,Massachusetts,Women's Apparel,Online,58,9
2021,Aug,Massachusetts,Women's Apparel,Outlet,46,10
2021,Aug,Massachusetts,Women's Athletic Footwear,In-store,45,18
2021,Aug,Massachusetts,Women's Athletic Footwear,Online,42,5
2021,Aug,Massachusetts,Women's Athletic Footwear,Outlet,31,6
2021,Aug,Massachusetts,Women's Street Footwear,In-store,45,28
2021,Aug,Massachusetts,Women's Street Footwear,Online,42,7
2021,Aug,Massachusetts,Women's Street Footwear,Outlet,29,9
2021,Aug,Michigan,Men's Apparel,In-store,45,50
2021,Aug,Michigan,Men's Apparel,Online,42,14
2021,Aug,Michigan,Men's Athletic Footwear,In-store,55,65
2021,Aug,Michigan,Men's Athletic Footwear,Online,50,20
2021,Aug,Michigan,Men's Street Footwear,In-store,60,88
2021,Aug,Michigan,Men's Street Footwear,Online,55,26
2021,Aug,Michigan,Women's Apparel,In-store,50,68
2021,Aug,Michigan,Women's Apparel,Online,45,18
2021,Aug,Michigan,Women's Athletic Footwear,In-store,35,53
2021,Aug,Michigan,Women's Athletic Footwear,Online,34,14
2021,Aug,Michigan,Women's Street Footwear,In-store,45,58
2021,Aug,Michigan,Women's Street Footwear,Online,42,14
2021,Aug,Mississippi,Men's Apparel,Online,96,57
2021,Aug,Mississippi,Men's Apparel,Outlet,35,16
2021,Aug,Mississippi,Men's Athletic Footwear,Online,105,77
2021,Aug,Mississippi,Men's Athletic Footwear,Outlet,44,20
2021,Aug,Mississippi,Men's Street Footwear,Online,116,105
2021,Aug,Mississippi,Men's Street Footwear,Outlet,41,26
2021,Aug,Mississippi,Women's Apparel,Online,108,80
2021,Aug,Mississippi,Women's Apparel,Outlet,42,21
2021,Aug,Mississippi,Women's Athletic Footwear,Online,79,61
2021,Aug,Mississippi,Women's Athletic Footwear,Outlet,32,15
2021,Aug,Mississippi,Women's Street Footwear,Online,98,68
2021,Aug,Mississippi,Women's Street Footwear,Outlet,37,18
2021,Aug,Missouri,Men's Apparel,In-store,35,30
2021,Aug,Missouri,Men's Apparel,Online,34,8
2021,Aug,Missouri,Men's Athletic Footwear,In-store,40,48
2021,Aug,Missouri,Men's Athletic Footwear,Online,38,14
2021,Aug,Missouri,Men's Street Footwear,In-store,40,70
2021,Aug,Missouri,Men's Street Footwear,Online,38,20
2021,Aug,Missouri,Women's Apparel,In-store,40,48
2021,Aug,Missouri,Women's Apparel,Online,36,13
2021,Aug,Missouri,Women's Athletic Footwear,In-store,25,33
2021,Aug,Missouri,Women's Athletic Footwear,Online,24,9
2021,Aug,Missouri,Women's Street Footwear,In-store,35,40
2021,Aug,Missouri,Women's Street Footwear,Online,32,12
2021,Aug,Nebraska,Men's Athletic Footwear,Online,29,20
2021,Aug,Nebraska,Men's Athletic Footwear,Outlet,30,68
2021,Aug,Nebraska,Men's Street Footwear,Online,19,20
2021,Aug,Nebraska,Men's Street Footwear,Outlet,20,68
2021,Aug,Nebraska,Women's Athletic Footwear,Online,33,14
2021,Aug,Nebraska,Women's Athletic Footwear,Outlet,35,48
2021,Aug,Nebraska,Women's Street Footwear,Online,28,14
2021,Aug,Nebraska,Women's Street Footwear,Outlet,30,48
2021,Aug,New Hampshire,Men's Apparel,Online,59,7
2021,Aug,New Hampshire,Men's Apparel,Outlet,110,33
2021,Aug,New Hampshire,Men's Athletic Footwear,Online,58,14
2021,Aug,New Hampshire,Men's Athletic Footwear,Outlet,99,59
2021,Aug,New Hampshire,Men's Street Footwear,Online,60,20
2021,Aug,New Hampshire,Men's Street Footwear,Outlet,113,88
2021,Aug,New Hampshire,Women's Apparel,Online,64,11
2021,Aug,New Hampshire,Women's Apparel,Outlet,116,58
2021,Aug,New Hampshire,Women's Athletic Footwear,Online,51,7
2021,Aug,New Hampshire,Women's Athletic Footwear,Outlet,97,37
2021,Aug,New Hampshire,Women's Street Footwear,Online,52,11
2021,Aug,New Hampshire,Women's Street Footwear,Outlet,94,49
2021,Aug,New Jersey,Men's Apparel,In-store,50,18
2021,Aug,New Jersey,Men's Apparel,Online,46,5
2021,Aug,New Jersey,Men's Athletic Footwear,In-store,45,38
2021,Aug,New Jersey,Men's Athletic Footwear,Online,42,10
2021,Aug,New Jersey,Men's Street Footwear,In-store,50,60
2021,Aug,New Jersey,Men's Street Footwear,Online,47,18
2021,Aug,New Jersey,Women's Apparel,In-store,55,35
2021,Aug,New Jersey,Women's Apparel,Online,52,11
2021,Aug,New Jersey,Women's Athletic Footwear,In-store,40,20
2021,Aug,New Jersey,Women's Athletic Footwear,Online,36,5
2021,Aug,New Jersey,Women's Street Footwear,In-store,40,30
2021,Aug,New Jersey,Women's Street Footwear,Online,37,8
2021,Aug,New Mexico,Men's Apparel,Online,137,60
2021,Aug,New Mexico,Men's Apparel,Outlet,48,16
2021,Aug,New Mexico,Men's Athletic Footwear,Online,125,83
2021,Aug,New Mexico,Men's Athletic Footwear,Outlet,44,21
2021,Aug,New Mexico,Men's Street Footwear,Online,116,88
2021,Aug,New Mexico,Men's Street Footwear,Outlet,40,22
2021,Aug,New Mexico,Women's Apparel,Online,145,58
2021,Aug,New Mexico,Women's Apparel,Outlet,50,15
2021,Aug,New Mexico,Women's Athletic Footwear,Online,115,62
2021,Aug,New Mexico,Women's Athletic Footwear,Outlet,46,15
2021,Aug,New Mexico,Women's Street Footwear,Online,118,67
2021,Aug,New Mexico,Women's Street Footwear,Outlet,46,16
2021,Aug,New York,Men's Apparel,In-store,55,55
2021,Aug,New York,Men's Apparel,Online,52,15
2021,Aug,New York,Men's Athletic Footwear,In-store,60,70
2021,Aug,New York,Men's Athletic Footwear,Online,55,21
2021,Aug,New York,Men's Street Footwear,In-store,65,93
2021,Aug,New York,Men's Street Footwear,Online,62,25
2021,Aug,New York,Women's Apparel,In-store,60,73
2021,Aug,New York,Women's Apparel,Online,55,22
2021,Aug,New York,Women's Athletic Footwear,In-store,45,58
2021,Aug,New York,Women's Athletic Footwear,Online,41,15
2021,Aug,New York,Women's Street Footwear,In-store,55,63
2021,Aug,New York,Women's Street Footwear,Online,51,19
2021,Aug,North Carolina,Men's Apparel,Online,108,83
2021,Aug,North Carolina,Men's Athletic Footwear,Online,118,100
2021,Aug,North Carolina,Men's Street Footwear,Online,126,134
2021,Aug,North Carolina,Women's Apparel,Online,114,106
2021,Aug,North Carolina,Women's Athletic Footwear,Online,89,86
2021,Aug,North Carolina,Women's Street Footwear,Online,109,94
2021,Aug,North Dakota,Men's Apparel,In-store,50,18
2021,Aug,North Dakota,Men's Apparel,Online,46,4
2021,Aug,North Dakota,Men's Athletic Footwear,In-store,45,30
2021,Aug,North Dakota,Men's Athletic Footwear,Online,42,9
2021,Aug,North Dakota,Men's Street Footwear,In-store,50,53
2021,Aug,North Dakota,Men's Street Footwear,Online,46,15
2021,Aug,North Dakota,Women's Apparel,In-store,55,35
2021,Aug,North Dakota,Women's Apparel,Online,54,10
2021,Aug,North Dakota,Women's Athletic Footwear,In-store,40,20
2021,Aug,North Dakota,Women's Athletic Footwear,Online,38,5
2021,Aug,North Dakota,Women's Street Footwear,In-store,40,23
2021,Aug,North Dakota,Women's Street Footwear,Online,37,6
2021,Aug,Ohio,Men's Apparel,Online,105,64
2021,Aug,Ohio,Men's Athletic Footwear,Online,118,85
2021,Aug,Ohio,Men's Street Footwear,Online,126,111
2021,Aug,Ohio,Women's Apparel,Online,114,85
2021,Aug,Ohio,Women's Athletic Footwear,Online,86,69
2021,Aug,Ohio,Women's Street Footwear,Online,108,73
2021,Aug,Oklahoma,Men's Apparel,Online,97,38
2021,Aug,Oklahoma,Men's Apparel,Outlet,40,11
2021,Aug,Oklahoma,Men's Athletic Footwear,Online,106,56
2021,Aug,Oklahoma,Men's Athletic Footwear,Outlet,37,14
2021,Aug,Oklahoma,Men's Street Footwear,Online,116,87
2021,Aug,Oklahoma,Men's Street Footwear,Outlet,41,23
2021,Aug,Oklahoma,Women's Apparel,Online,105,60
2021,Aug,Oklahoma,Women's Apparel,Outlet,40,17
2021,Aug,Oklahoma,Women's Athletic Footwear,Online,77,42
2021,Aug,Oklahoma,Women's Athletic Footwear,Outlet,32,11
2021,Aug,Oklahoma,Women's Street Footwear,Online,97,49
2021,Aug,Oklahoma,Women's Street Footwear,Outlet,38,11
2021,Aug,Oregon,Men's Apparel,In-store,70,43
2021,Aug,Oregon,Men's Apparel,Online,65,13
2021,Aug,Oregon,Men's Apparel,Outlet,53,14
2021,Aug,Oregon,Men's Athletic Footwear,In-store,80,78
2021,Aug,Oregon,Men's Athletic Footwear,Online,76,23
2021,Aug,Oregon,Men's Athletic Footwear,Outlet,62,26
2021,Aug,Oregon,Men's Street Footwear,In-store,90,80
2021,Aug,Oregon,Men's Street Footwear,Online,81,20
2021,Aug,Oregon,Men's Street Footwear,Outlet,69,26
2021,Aug,Oregon,Women's Apparel,In-store,75,25
2021,Aug,Oregon,Women's Apparel,Online,69,7
2021,Aug,Oregon,Women's Apparel,Outlet,53,9
2021,Aug,Oregon,Women's Athletic Footwear,In-store,70,43
2021,Aug,Oregon,Women's Athletic Footwear,Online,68,12
2021,Aug,Oregon,Women's Athletic Footwear,Outlet,50,13
2021,Aug,Oregon,Women's Street Footwear,In-store,70,65
2021,Aug,Oregon,Women's Street Footwear,Online,68,20
2021,Aug,Oregon,Women's Street Footwear,Outlet,50,22
2021,Aug,Rhode Island,Men's Apparel,In-store,50,13
2021,Aug,Rhode Island,Men's Apparel,Online,45,3
2021,Aug,Rhode Island,Men's Apparel,Outlet,37,4
2021,Aug,Rhode Island,Men's Athletic Footwear,In-store,45,33
2021,Aug,Rhode Island,Men's Athletic Footwear,Online,42,9
2021,Aug,Rhode Island,Men's Athletic Footwear,Outlet,31,11
2021,Aug,Rhode Island,Men's Street Footwear,In-store,50,55
2021,Aug,Rhode Island,Men's Street Footwear,Online,46,14
2021,Aug,Rhode Island,Men's Street Footwear,Outlet,38,18
2021,Aug,Rhode Island,Women's Apparel,In-store,55,30
2021,Aug,Rhode Island,Women's Apparel,Online,52,9
2021,Aug,Rhode Island,Women's Apparel,Outlet,38,10
2021,Aug,Rhode Island,Women's Athletic Footwear,In-store,40,15
2021,Aug,Rhode Island,Women's Athletic Footwear,Online,37,4
2021,Aug,Rhode Island,Women's Athletic Footwear,Outlet,29,5
2021,Aug,Rhode Island,Women's Street Footwear,In-store,40,25
2021,Aug,Rhode Island,Women's Street Footwear,Online,38,8
2021,Aug,Rhode Island,Women's Street Footwear,Outlet,30,9
2021,Aug,South Carolina,Men's Apparel,Online,106,98
2021,Aug,South Carolina,Men's Athletic Footwear,Online,114,114
2021,Aug,South Carolina,Men's Street Footwear,Online,127,146
2021,Aug,South Carolina,Women's Apparel,Online,118,121
2021,Aug,South Carolina,Women's Athletic Footwear,Online,89,101
2021,Aug,South Carolina,Women's Street Footwear,Online,105,106
2021,Aug,South Dakota,Men's Apparel,Online,97,23
2021,Aug,South Dakota,Men's Athletic Footwear,Online,87,38
2021,Aug,South Dakota,Men's Street Footwear,Online,99,66
2021,Aug,South Dakota,Women's Apparel,Online,108,44
2021,Aug,South Dakota,Women's Athletic Footwear,Online,78,26
2021,Aug,South Dakota,Women's Street Footwear,Online,76,30
2021,Aug,Texas,Men's Apparel,Online,113,25
2021,Aug,Texas,Men's Apparel,Outlet,201,128
2021,Aug,Texas,Men's Athletic Footwear,Online,99,51
2021,Aug,Texas,Men's Athletic Footwear,Outlet,180,270
2021,Aug,Texas,Men's Street Footwear,Online,70,54
2021,Aug,Texas,Men's Street Footwear,Outlet,128,272
2021,Aug,Texas,Women's Apparel,Online,97,43
2021,Aug,Texas,Women's Apparel,Outlet,182,195
2021,Aug,Texas,Women's Athletic Footwear,Online,64,25
2021,Aug,Texas,Women's Athletic Footwear,Outlet,124,111
2021,Aug,Texas,Women's Street Footwear,Online,87,42
2021,Aug,Texas,Women's Street Footwear,Outlet,157,199
2021,Aug,Utah,Men's Apparel,In-store,30,35
